107,119,2259,271858000000000,      -5.1520,     -18.1756,      24.8976,-2267809.6784, 5009324.1967, 3221016.7608, 30.528701209,114.357103902, 41.4309,   47.920,  0.003030,  0.001719,  0.003282,  0.003398,  1.659162,  1.121383,  1.222832,1,24,7,7
108,120,2259,271859000000000,      -5.1511,     -18.1745,      24.8998,-2267809.6774, 5009324.1979, 3221016.7630, 30.528701224,114.357103888, 41.4326,   40.723,  0.004066,  0.002308,  0.004404,  0.004559,  1.659070,  1.121303,  1.222781,1,24,7,7
109,121,2259,271860000000000,      -5.1484,     -18.1766,      24.8978,-2267809.6747, 5009324.1958, 3221016.7610, 30.528701222,114.357103871, 41.4290,   43.676,  0.003667,  0.002082,  0.003972,  0.004112,  1.658979,  1.121224,  1.222730,1,24,7,7
110,122,2259,271861000000000,      -5.1531,     -18.1769,      24.8984,-2267809.6794, 5009324.1955, 3221016.7616, 30.528701219,114.357103917, 41.4307,   34.698,  0.004471,  0.002542,  0.004941,  0.005234,  1.707525,  1.170738,  1.242986,1,24,7,6
111,123,2259,271862000000000,      -5.1512,     -18.1834,      24.8961,-2267809.6775, 5009324.1889, 3221016.7594, 30.528701232,114.357103927, 41.4237,   41.925,  0.003967,  0.002256,  0.004385,  0.004644,  1.707422,  1.170649,  1.242929,1,24,7,6
112,128,2259,271870000000000,      -5.1523,     -18.1729,      24.9021,-2267809.6786, 5009324.1994, 3221016.7653, 30.528701232,114.357103892, 41.4354,   80.670,  0.002484,  0.001414,  0.002743,  0.002906,  1.706600,  1.169932,  1.242474,1,24,7,6
113,129,2259,271871000000000,      -5.1500,     -18.1758,      24.9003,-2267809.6763, 5009324.1965, 3221016.7635, 30.528701235,114.357103883, 41.4314,   52.693,  0.003622,  0.002059,  0.003918,  0.004058,  1.657963,  1.120333,  1.222168,1,24,7,7
114,130,2259,271872000000000,      -5.1516,     -18.1729,      24.9062,-2267809.6779, 5009324.1995, 3221016.7694, 30.528701265,114.357103886, 41.4373,   47.484,  0.003552,  0.002019,  0.003842,  0.003979,  1.657870,  1.120251,  1.222117,1,24,7,7
115,131,2259,271873000000000,      -5.1499,     -18.1742,      24.9065,-2267809.6762, 5009324.1982, 3221016.7697, 30.528701276,114.357103875, 41.4358,   62.300,  0.002762,  0.001570,  0.002987,  0.003093,  1.657777,  1.120169,  1.222066,1,24,7,7
116,135,2259,271878000000000,      -5.1503,     -18.1798,      24.8945,-2267809.6766, 5009324.1926, 3221016.7577, 30.528701205,114.357103903, 41.4254,   49.918,  0.003307,  0.001882,  0.003575,  0.003703,  1.657309,  1.119755,  1.221811,1,24,7,7
117,139,2259,271883000000000,      -5.1524,     -18.1792,      24.8983,-2267809.6788, 5009324.1932, 3221016.7615, 30.528701228,114.357103921, 41.4286,   45.742,  0.003426,  0.001951,  0.003703,  0.003835,  1.656839,  1.119337,  1.221556,1,24,7,7
118,143,2259,271888000000000,      -5.1511,     -18.1863,      24.8906,-2267809.6775, 5009324.1861, 3221016.7538, 30.528701201,114.357103939, 41.4187,   44.534,  0.003612,  0.002059,  0.003902,  0.004042,  1.656366,  1.118914,  1.221302,1,24,7,7
119,151,2259,271902000000000,      -5.1516,     -18.1807,      24.8941,-2267809.6779, 5009324.1917, 3221016.7573, 30.528701204,114.357103919, 41.4250,   43.182,  0.003662,  0.002092,  0.003951,  0.004093,  1.655026,  1.117708,  1.220589,1,24,7,7
120,152,2259,271903000000000,      -5.1516,     -18.1778,      24.8966,-2267809.6779, 5009324.1946, 3221016.7599, 30.528701212,114.357103907, 41.4286,   40.218,  0.003752,  0.002143,  0.004046,  0.004193,  1.654929,  1.117621,  1.220539,1,24,7,7
121,153,2259,271904000000000,      -5.1541,     -18.1755,      24.8994,-2267809.6804, 5009324.1968, 3221016.7626, 30.528701219,114.357103921, 41.4326,   45.767,  0.003226,  0.001843,  0.003480,  0.003606,  1.654832,  1.117533,  1.220488,1,24,7,7
122,154,2259,271905000000000,      -5.1499,     -18.1804,      24.8973,-2267809.6763, 5009324.1919, 3221016.7605, 30.528701230,114.357103902, 41.4262,   51.527,  0.002659,  0.001519,  0.002868,  0.002972,  1.654736,  1.117445,  1.220437,1,24,7,7
123,155,2259,271906000000000,      -5.1500,     -18.1856,      24.8938,-2267809.6763, 5009324.1867, 3221016.7570, 30.528701225,114.357103926, 41.4204,   40.778,  0.003244,  0.001854,  0.003498,  0.003624,  1.654639,  1.117357,  1.220386,1,24,7,7
124,156,2259,271907000000000,      -5.1518,     -18.1806,      24.8972,-2267809.6781, 5009324.1917, 3221016.7604, 30.528701227,114.357103920, 41.4267,   37.309,  0.003528,  0.002017,  0.003804,  0.003942,  1.654542,  1.117269,  1.220335,1,24,7,7
125,157,2259,271908000000000,      -5.1551,     -18.1742,      24.9067,-2267809.6815, 5009324.1981, 3221016.7699, 30.528701268,114.357103925, 41.4377,   48.983,  0.002208,  0.001262,  0.002381,  0.002467,  1.654445,  1.117180,  1.220285,1,24,7,7
126,158,2259,271909000000000,      -5.1500,     -18.1776,      24.8998,-2267809.6763, 5009324.1948, 3221016.7630, 30.528701238,114.357103891, 41.4298,   37.461,  0.003706,  0.002119,  0.003995,  0.004140,  1.654347,  1.117092,  1.220234,1,24,7,7
127,159,2259,271910000000000,      -5.1477,     -18.1851,      24.8941,-2267809.6740, 5009324.1873, 3221016.7573, 30.528701230,114.357103901, 41.4202,   38.934,  0.003493,  0.001997,  0.003765,  0.003902,  1.654250,  1.117003,  1.220183,1,24,7,7
128,160,2259,271911000000000,      -5.1529,     -18.1773,      24.9005,-2267809.6792, 5009324.1951, 3221016.7637, 30.528701237,114.357103917, 41.4314,   50.879,  0.002835,  0.001621,  0.003056,  0.003167,  1.654153,  1.116914,  1.220132,1,24,7,7
129,161,2259,271912000000000,      -5.1520,     -18.1762,      24.8966,-2267809.6783, 5009324.1961, 3221016.7598, 30.528701204,114.357103904, 41.4299,   62.937,  0.002326,  0.001330,  0.002506,  0.002597,  1.654055,  1.116825,  1.220082,1,24,7,7
130,162,2259,271913000000000,      -5.1552,     -18.1781,      24.9031,-2267809.6815, 5009324.1942, 3221016.7663, 30.528701256,114.357103942, 41.4328,   48.251,  0.003079,  0.001761,  0.003317,  0.003438,  1.653957,  1.116736,  1.220031,1,24,7,7
131,163,2259,271914000000000,      -5.1520,     -18.1792,      24.8994,-2267809.6783, 5009324.1931, 3221016.7626, 30.528701238,114.357103917, 41.4290,   44.035,  0.003638,  0.002082,  0.003920,  0.004063,  1.653860,  1.116647,  1.219980,1,24,7,7
132,164,2259,271915000000000,      -5.1509,     -18.1778,      24.9027,-2267809.6772, 5009324.1945, 3221016.7659, 30.528701260,114.357103900, 41.4314,   65.730,  0.002968,  0.001701,  0.003263,  0.003459,  1.701812,  1.165667,  1.239914,1,24,7,6
133,165,2259,271916000000000,      -5.1494,     -18.1845,      24.8908,-2267809.6757, 5009324.1878, 3221016.7540, 30.528701198,114.357103915, 41.4195,   59.987,  0.003103,  0.001779,  0.003412,  0.003617,  1.701703,  1.165568,  1.239857,1,24,7,6
134,169,2259,271929000000000,      -5.1500,     -18.1751,      24.9040,-2267809.6763, 5009324.1973, 3221016.7672, 30.528701261,114.357103880, 41.4338,   57.601,  0.003676,  0.002108,  0.003955,  0.004100,  1.652380,  1.115285,  1.219221,1,24,7,7
135,170,2259,271930000000000,      -5.1488,     -18.1817,      24.8959,-2267809.6751, 5009324.1906, 3221016.7591, 30.528701228,114.357103897, 41.4241,  102.675,  0.002741,  0.001572,  0.002949,  0.003056,  1.652281,  1.115193,  1.219170,1,24,7,7
136,171,2259,271931000000000,      -5.1491,     -18.1813,      24.8973,-2267809.6754, 5009324.1910, 3221016.7605, 30.528701236,114.357103898, 41.4253,   69.098,  0.003372,  0.001934,  0.003627,  0.003760,  1.652181,  1.115101,  1.219120,1,24,7,7
137,172,2259,271932000000000,      -5.1523,     -18.1781,      24.9020,-2267809.6786, 5009324.1943, 3221016.7652, 30.528701253,114.357103914, 41.4313,   49.555,  0.003784,  0.002171,  0.004071,  0.004220,  1.652081,  1.115008,  1.219069,1,24,7,7
138,173,2259,271933000000000,      -5.1540,     -18.1810,      24.8979,-2267809.6803, 5009324.1913, 3221016.7611, 30.528701231,114.357103943, 41.4275,   38.652,  0.004442,  0.002549,  0.004778,  0.004953,  1.651982,  1.114916,  1.219018,1,24,7,7
